Organization,Repository_Name,Language,Visibility,Repository_Size_KB,Stars,Forks,Open_Issues,Created_Date,Updated_Date,Default_Branch,Repository_URL
microsoft,Windows-universal-samples,JavaScript,public,50991,9695,7772,154,2015-03-06T22:13:13Z,2026-08-02T19:33:49Z,main,https://github.com/microsoft/Windows-universal-samples
microsoft,Windows-driver-samples,C,public,179385,7810,5032,125,2015-03-06T22:16:09Z,2026-08-04T01:19:50Z,main,https://github.com/microsoft/Windows-driver-samples
microsoft,Sora,C,public,33138,371,124,1,2015-03-11T15:57:13Z,2026-08-02T06:40:14Z,master,https://github.com/microsoft/Sora
microsoft,reflect-metadata,TypeScript,public,594,3355,189,27,2015-03-11T19:03:37Z,2026-07-26T02:49:07Z,main,https://github.com/microsoft/reflect-metadata
microsoft,ApplicationInsights-aspnetcore,C#,public,17424,315,120,1,2015-03-17T19:39:40Z,2026-07-03T06:14:45Z,develop,https://github.com/microsoft/ApplicationInsights-aspnetcore
microsoft,AccCheckerExtensionForVS,C#,public,2956,23,11,2,2015-03-17T20:57:51Z,2026-02-27T01:46:40Z,master,https://github.com/microsoft/AccCheckerExtensionForVS
microsoft,optee_os,C,public,6990,6,9,0,2015-03-18T19:58:12Z,2024-09-27T22:51:12Z,master,https://github.com/microsoft/optee_os
microsoft,Azure-PaaS-ChefClient,PowerShell,public,140513,17,13,0,2015-03-18T22:22:31Z,2026-07-06T04:20:08Z,master,https://github.com/microsoft/Azure-PaaS-ChefClient
microsoft,PTVS,C#,public,393623,2567,681,163,2015-03-18T22:30:53Z,2026-08-04T06:17:28Z,main,https://github.com/microsoft/PTVS
microsoft,Microsoft.Diagnostics.Tracing.Logging,C#,public,195,88,30,10,2015-03-19T23:00:25Z,2026-01-09T23:41:35Z,master,https://github.com/microsoft/Microsoft.Diagnostics.Tracing.Logging
microsoft,FFmpegInterop,C++,public,2427,1366,318,116,2015-03-23T20:39:05Z,2026-07-30T21:05:31Z,main,https://github.com/microsoft/FFmpegInterop
microsoft,CMake,C,public,190642,197,71,12,2015-03-25T17:35:38Z,2026-07-19T14:25:26Z,cmake-daemon,https://github.com/microsoft/CMake
microsoft,limitus,JavaScript,public,40,21,5,0,2015-03-26T14:35:12Z,2025-11-25T19:27:52Z,master,https://github.com/microsoft/limitus
microsoft,perfview,C#,public,292271,4728,774,96,2015-03-27T21:48:45Z,2026-08-04T12:12:43Z,main,https://github.com/microsoft/perfview
microsoft,nodejstools,C#,public,134073,1796,354,104,2015-03-28T01:37:20Z,2026-08-02T06:09:14Z,main,https://github.com/microsoft/nodejstools
microsoft,cordova-plugin-ms-appinsights,JavaScript,public,174,22,26,17,2015-04-03T16:41:07Z,2025-11-25T19:30:14Z,master,https://github.com/microsoft/cordova-plugin-ms-appinsights
microsoft,ApplicationInsights-JS,TypeScript,public,40646,682,257,88,2015-04-03T17:01:17Z,2026-07-28T19:38:52Z,main,https://github.com/microsoft/ApplicationInsights-JS
microsoft,enhanced-monitoring-service,C#,public,155,17,12,0,2015-04-03T18:24:37Z,2025-11-25T19:27:38Z,master,https://github.com/microsoft/enhanced-monitoring-service
microsoft,SCVMMLinuxGuestAgent,C++,public,821,18,13,15,2015-04-03T19:46:28Z,2026-06-10T21:15:07Z,master,https://github.com/microsoft/SCVMMLinuxGuestAgent
microsoft,redutil,Go,public,150,36,7,1,2015-04-07T18:03:40Z,2023-01-27T19:05:12Z,master,https://github.com/microsoft/redutil
microsoft,Code-Hunt,,public,1931,62,27,3,2015-04-07T18:47:19Z,2025-12-11T06:44:57Z,master,https://github.com/microsoft/Code-Hunt
microsoft,DirectXMesh,C++,public,1658,854,166,14,2015-04-09T19:36:28Z,2026-08-01T21:13:53Z,main,https://github.com/microsoft/DirectXMesh
microsoft,DirectXTex,C++,public,6661,2136,488,49,2015-04-09T19:37:02Z,2026-08-04T07:12:13Z,main,https://github.com/microsoft/DirectXTex
microsoft,DirectXTK,C++,public,9780,2838,535,38,2015-04-09T19:38:28Z,2026-08-04T07:36:50Z,main,https://github.com/microsoft/DirectXTK
microsoft,UVAtlas,C++,public,1905,927,158,6,2015-04-09T19:43:41Z,2026-07-30T11:49:22Z,main,https://github.com/microsoft/UVAtlas
microsoft,xblock-filestorage,Python,public,1492,13,11,0,2015-04-09T20:25:32Z,2026-04-03T13:36:34Z,master,https://github.com/microsoft/xblock-filestorage
microsoft,TypeScript-Handbook,JavaScript,public,7259,4850,1107,181,2015-04-10T18:03:58Z,2026-08-03T12:44:32Z,master,https://github.com/microsoft/TypeScript-Handbook
microsoft,ConnectedServices,,public,4507,27,19,6,2015-04-10T22:30:04Z,2025-11-25T19:29:23Z,master,https://github.com/microsoft/ConnectedServices
microsoft,kGrid,TypeScript,public,1148,32,18,2,2015-04-13T16:45:03Z,2025-11-25T19:29:57Z,master,https://github.com/microsoft/kGrid
microsoft,vsts-build-test-samples,C#,public,5280,11,14,9,2015-04-14T12:22:46Z,2023-01-27T20:20:10Z,master,https://github.com/microsoft/vsts-build-test-samples
microsoft,FX11,C++,public,748,478,139,0,2015-04-14T20:52:45Z,2026-07-07T07:56:44Z,main,https://github.com/microsoft/FX11
microsoft,DXUT,C++,public,1522,461,117,0,2015-04-14T20:56:17Z,2026-07-19T10:01:22Z,main,https://github.com/microsoft/DXUT
microsoft,WPF-Samples,C#,public,28554,5722,3279,76,2015-04-15T23:35:11Z,2026-08-03T01:10:58Z,main,https://github.com/microsoft/WPF-Samples
microsoft,node-v0.12,JavaScript,public,171104,769,33,3,2015-04-17T23:04:30Z,2026-07-18T06:31:33Z,ch0.12,https://github.com/microsoft/node-v0.12
microsoft,Chakra-Samples,HTML,public,3874,218,81,21,2015-04-20T18:31:02Z,2026-04-13T14:50:24Z,master,https://github.com/microsoft/Chakra-Samples
microsoft,RoomAliveToolkit,C#,public,56885,744,191,53,2015-04-20T23:11:36Z,2026-07-19T10:27:39Z,master,https://github.com/microsoft/RoomAliveToolkit
microsoft,prepose,C#,public,18125,49,26,5,2015-04-21T22:43:02Z,2025-12-28T20:08:57Z,master,https://github.com/microsoft/prepose
microsoft,extendvs,,public,78,141,52,32,2015-04-22T01:13:31Z,2025-11-25T19:19:46Z,master,https://github.com/microsoft/extendvs
microsoft,Tocino,Python,public,140255,21,16,0,2015-04-22T17:46:53Z,2025-01-24T05:40:15Z,master,https://github.com/microsoft/Tocino
microsoft,Microsoft-Message-Bridge,C#,public,5480,52,20,4,2015-04-22T17:50:42Z,2026-07-18T12:47:17Z,master,https://github.com/microsoft/Microsoft-Message-Bridge
microsoft,tslib,TypeScript,public,347,1340,147,57,2015-04-22T20:32:42Z,2026-07-20T20:31:14Z,main,https://github.com/microsoft/tslib
microsoft,ApplicationInsights-OSX,Objective-C,public,7646,19,12,0,2015-04-22T20:38:32Z,2025-11-25T19:28:18Z,master,https://github.com/microsoft/ApplicationInsights-OSX
microsoft,vsminecraft,Java,public,25660,195,24,31,2015-04-23T00:24:09Z,2026-04-10T07:46:01Z,master,https://github.com/microsoft/vsminecraft
microsoft,vsts-extension-samples,TypeScript,public,4258,298,285,78,2015-04-23T14:20:31Z,2026-07-20T16:59:10Z,master,https://github.com/microsoft/vsts-extension-samples
microsoft,vsts-team-calendar,TypeScript,public,8256,123,89,117,2015-04-23T14:21:40Z,2026-07-20T21:21:34Z,master,https://github.com/microsoft/vsts-team-calendar
microsoft,java-example-client-data-io,Java,public,258,8,8,1,2015-04-24T14:26:20Z,2026-06-10T21:17:35Z,master,https://github.com/microsoft/java-example-client-data-io
microsoft,PTVS-Samples,Python,public,590,23,15,1,2015-04-24T18:46:29Z,2023-01-28T20:50:56Z,master,https://github.com/microsoft/PTVS-Samples
microsoft,VisualStudio-TestHost,C#,public,2048,44,24,4,2015-04-24T18:52:11Z,2025-09-26T11:29:19Z,master,https://github.com/microsoft/VisualStudio-TestHost
microsoft,PartsUnlimitedMRP,JavaScript,public,89355,181,559,28,2015-04-28T15:40:26Z,2026-05-13T17:24:08Z,master,https://github.com/microsoft/PartsUnlimitedMRP
microsoft,Windows-appsample-networkhelper,C#,public,390,151,52,4,2015-04-29T00:43:12Z,2026-06-10T21:17:51Z,master,https://github.com/microsoft/Windows-appsample-networkhelper
microsoft,Windows-appsample-trafficapp,C#,public,438,160,68,4,2015-04-29T00:43:40Z,2026-08-03T06:49:16Z,master,https://github.com/microsoft/Windows-appsample-trafficapp
microsoft,Windows-appsample-rssreader,C#,public,666,374,111,1,2015-04-29T00:44:06Z,2026-07-22T05:11:07Z,master,https://github.com/microsoft/Windows-appsample-rssreader
microsoft,java-example-client-basics,Java,public,68,4,7,1,2015-04-30T16:36:34Z,2026-06-10T21:18:11Z,master,https://github.com/microsoft/java-example-client-basics
microsoft,java-example-rbroker-basics,Java,public,78,6,8,1,2015-04-30T20:53:57Z,2026-06-10T21:18:17Z,master,https://github.com/microsoft/java-example-rbroker-basics
microsoft,ApplicationInsights-SDK-Labs,C#,public,4381,62,46,25,2015-05-01T19:59:20Z,2025-11-25T19:28:11Z,master,https://github.com/microsoft/ApplicationInsights-SDK-Labs
microsoft,Telemetry-Client-for-Android,Java,public,245,10,12,1,2015-05-01T20:32:52Z,2025-10-04T15:34:37Z,master,https://github.com/microsoft/Telemetry-Client-for-Android
microsoft,Office-Online-Test-Tools-and-Documentation,,public,3601,234,165,124,2015-05-01T23:49:58Z,2026-03-24T01:45:45Z,master,https://github.com/microsoft/Office-Online-Test-Tools-and-Documentation
microsoft,WindowsCompositionSamples,C#,public,142605,1130,288,1,2015-05-06T00:02:58Z,2026-08-03T12:27:58Z,master,https://github.com/microsoft/WindowsCompositionSamples
microsoft,node-uwp,C++,public,54,156,25,13,2015-05-06T17:44:15Z,2025-12-01T01:32:02Z,master,https://github.com/microsoft/node-uwp
microsoft,is-social,JavaScript,public,195,22,12,7,2015-05-08T19:20:01Z,2026-03-17T07:53:03Z,master,https://github.com/microsoft/is-social
microsoft,maker.js,TypeScript,public,16044,2018,298,73,2015-05-08T19:39:23Z,2026-08-03T07:14:06Z,master,https://github.com/microsoft/maker.js
microsoft,rDSN,C++,public,86507,970,210,4,2015-05-13T03:42:34Z,2026-07-21T08:56:48Z,master,https://github.com/microsoft/rDSN
microsoft,java-example-rbroker-data-io,Java,public,274,4,7,1,2015-05-15T20:57:41Z,2026-06-10T21:19:21Z,master,https://github.com/microsoft/java-example-rbroker-data-io
microsoft,VSProjectSystem,,public,981,329,92,124,2015-05-15T21:02:15Z,2026-06-21T02:42:18Z,master,https://github.com/microsoft/VSProjectSystem
microsoft,Win2D-Samples,C#,public,12227,286,79,0,2015-05-22T22:01:33Z,2026-06-19T18:04:10Z,reunion_master,https://github.com/microsoft/Win2D-Samples
microsoft,winsdkfb,C++,public,9262,177,99,50,2015-05-27T05:22:22Z,2026-06-15T20:04:39Z,develop,https://github.com/microsoft/winsdkfb
microsoft,MIEngine,C#,public,12533,857,230,162,2015-05-28T00:44:08Z,2026-07-28T17:41:21Z,main,https://github.com/microsoft/MIEngine
microsoft,react-native-code-push,C,public,9550,9129,1588,15,2015-06-02T17:19:20Z,2026-07-29T17:41:13Z,master,https://github.com/microsoft/react-native-code-push
microsoft,DirectX-Graphics-Samples,C++,public,834807,6807,2175,111,2015-06-03T21:34:47Z,2026-08-04T02:36:12Z,master,https://github.com/microsoft/DirectX-Graphics-Samples
microsoft,Qcodes,Python,public,168974,451,360,260,2015-06-09T14:42:14Z,2026-08-04T09:21:50Z,main,https://github.com/microsoft/Qcodes
microsoft,ApplicationInsights-dotnet,C#,public,23070,608,298,24,2015-06-11T20:34:21Z,2026-08-03T23:25:20Z,main,https://github.com/microsoft/ApplicationInsights-dotnet
microsoft,federalist,JavaScript,public,4427,16,9,6,2015-06-11T21:03:41Z,2025-11-25T19:28:55Z,master,https://github.com/microsoft/federalist
microsoft,ApplicationInsights-Xamarin,C#,public,110083,50,25,2,2015-06-11T23:47:37Z,2025-11-25T19:28:30Z,master,https://github.com/microsoft/ApplicationInsights-Xamarin
microsoft,NFC-Class-Extension-Driver,C,public,2140,61,27,8,2015-06-13T00:33:30Z,2026-01-20T00:14:14Z,master,https://github.com/microsoft/NFC-Class-Extension-Driver
microsoft,microsoft-deployment-accelerator-for-hybris-on-azure,,public,4163,21,14,0,2015-06-15T18:30:20Z,2025-11-25T19:28:22Z,master,https://github.com/microsoft/microsoft-deployment-accelerator-for-hybris-on-azure
microsoft,MetricSystem,C#,public,27212,71,19,13,2015-06-15T21:48:30Z,2026-07-01T23:43:59Z,master,https://github.com/microsoft/MetricSystem
microsoft,mwt-ds-explore-java,Java,public,76,12,13,7,2015-06-16T21:21:43Z,2026-06-10T21:27:21Z,master,https://github.com/microsoft/mwt-ds-explore-java
microsoft,mwt-ds-explore-cpp,C++,public,89612,16,10,1,2015-06-17T02:27:21Z,2026-06-10T21:27:27Z,master,https://github.com/microsoft/mwt-ds-explore-cpp
microsoft,mwt-ds-explore-csharp,C#,public,90742,17,8,1,2015-06-17T02:27:40Z,2026-06-10T21:27:34Z,master,https://github.com/microsoft/mwt-ds-explore-csharp
microsoft,vso-extension-tools,TypeScript,public,392,7,11,3,2015-06-19T18:19:57Z,2023-01-27T20:20:10Z,master,https://github.com/microsoft/vso-extension-tools
microsoft,ApplicationInsights-Go,Go,public,226,160,64,25,2015-06-21T21:47:40Z,2026-07-23T16:52:29Z,master,https://github.com/microsoft/ApplicationInsights-Go
microsoft,VSSDK-Extensibility-Samples,C#,public,8895,1271,459,149,2015-06-23T21:16:44Z,2026-07-27T02:50:44Z,master,https://github.com/microsoft/VSSDK-Extensibility-Samples
microsoft,WinObjC,C,public,386595,6231,800,391,2015-06-23T23:14:58Z,2026-08-04T04:10:45Z,develop,https://github.com/microsoft/WinObjC
microsoft,mwt-ds-explore-test,C#,public,1134,4,6,2,2015-06-23T23:36:26Z,2026-06-10T21:28:01Z,master,https://github.com/microsoft/mwt-ds-explore-test
microsoft,hcsshim,Go,public,48954,684,298,125,2015-06-29T16:44:26Z,2026-08-03T18:41:39Z,main,https://github.com/microsoft/hcsshim
microsoft,azure-devops-node-api,TypeScript,public,4094,502,242,23,2015-06-29T19:05:03Z,2026-08-03T10:37:37Z,master,https://github.com/microsoft/azure-devops-node-api
microsoft,3-in-1-dock,,public,6766,56,21,0,2015-06-30T00:43:54Z,2026-07-10T23:40:58Z,master,https://github.com/microsoft/3-in-1-dock
microsoft,ADBench,C++,public,146178,112,39,26,2015-07-04T16:16:32Z,2026-06-27T14:26:49Z,master,https://github.com/microsoft/ADBench
microsoft,RTVS,C#,public,152802,394,111,333,2015-07-06T19:14:09Z,2026-07-18T12:47:26Z,master,https://github.com/microsoft/RTVS
microsoft,azure-pipelines-task-lib,TypeScript,public,17965,457,280,65,2015-07-06T22:13:57Z,2026-08-02T11:48:39Z,master,https://github.com/microsoft/azure-pipelines-task-lib
microsoft,ApplicationInsights-Docker,Java,public,229,18,17,1,2015-07-07T09:15:39Z,2025-11-25T19:29:18Z,master,https://github.com/microsoft/ApplicationInsights-Docker
microsoft,vsts-zendesk-app,JavaScript,public,2180,37,29,58,2015-07-09T01:53:56Z,2026-06-10T21:30:47Z,master,https://github.com/microsoft/vsts-zendesk-app
microsoft,WingTipTickets,JavaScript,public,417990,66,42,13,2015-07-09T22:07:25Z,2024-07-19T23:18:50Z,master,https://github.com/microsoft/WingTipTickets
microsoft,js-example-fraud-score-basics,JavaScript,public,22,5,10,2,2015-07-10T17:36:32Z,2026-06-10T21:30:54Z,master,https://github.com/microsoft/js-example-fraud-score-basics
microsoft,NSPlist,C++,public,149,20,13,2,2015-07-17T18:11:37Z,2026-07-13T11:55:54Z,master,https://github.com/microsoft/NSPlist
microsoft,PlistCpp,C++,public,2899,44,24,0,2015-07-17T18:29:34Z,2026-07-13T11:55:54Z,master,https://github.com/microsoft/PlistCpp
microsoft,XamlBehaviors,C#,public,17156,788,121,64,2015-07-20T18:03:14Z,2026-08-01T17:42:48Z,main,https://github.com/microsoft/XamlBehaviors
microsoft,deployrUtils,R,public,46,15,13,6,2015-07-21T19:24:29Z,2026-06-10T21:31:17Z,master,https://github.com/microsoft/deployrUtils
microsoft,amf0,Go,public,63,12,7,0,2015-07-22T07:59:07Z,2025-11-25T19:19:04Z,master,https://github.com/microsoft/amf0
microsoft,tfs-cli,TypeScript,public,3027,386,141,144,2015-07-22T09:23:42Z,2026-08-03T11:48:28Z,master,https://github.com/microsoft/tfs-cli
microsoft,taco-team-build,JavaScript,public,116,26,15,8,2015-07-25T00:21:15Z,2023-01-27T20:20:03Z,master,https://github.com/microsoft/taco-team-build
microsoft,cordova-plugin-vs-taco-support,JavaScript,public,30,9,11,1,2015-07-25T00:29:30Z,2025-11-25T19:28:05Z,master,https://github.com/microsoft/cordova-plugin-vs-taco-support
microsoft,compiler-tests,C,public,85,31,16,2,2015-07-27T20:08:07Z,2026-06-20T22:36:01Z,master,https://github.com/microsoft/compiler-tests
microsoft,llvm-1,LLVM,public,410593,10,6,0,2015-07-28T21:32:34Z,2025-11-25T19:28:06Z,master,https://github.com/microsoft/llvm-1
microsoft,clang-1,C++,public,88794,13,5,0,2015-07-28T21:33:52Z,2025-11-25T19:21:35Z,master,https://github.com/microsoft/clang-1
microsoft,xunit-performance,C#,public,1895,189,48,0,2015-07-31T18:29:43Z,2026-07-01T23:44:00Z,master,https://github.com/microsoft/xunit-performance
microsoft,ETW2JSON,C#,public,91,92,21,5,2015-08-03T03:54:29Z,2026-07-04T10:57:55Z,master,https://github.com/microsoft/ETW2JSON
microsoft,ProtocolTestFramework,C#,public,1100,55,39,1,2015-08-06T01:39:02Z,2026-04-20T17:45:20Z,main,https://github.com/microsoft/ProtocolTestFramework
microsoft,microbit-touchdevelop,C++,public,342,25,17,2,2015-08-06T17:32:32Z,2025-11-25T19:27:35Z,master,https://github.com/microsoft/microbit-touchdevelop
microsoft,jojen,JavaScript,public,5729,14,9,2,2015-08-09T22:09:19Z,2025-11-25T19:28:52Z,master,https://github.com/microsoft/jojen
microsoft,unittest-cpp,C++,public,282,57,18,0,2015-08-12T18:06:10Z,2025-04-19T18:37:00Z,master,https://github.com/microsoft/unittest-cpp
microsoft,sails-hook-federalist-ms,JavaScript,public,614,6,8,1,2015-08-13T16:05:28Z,2024-07-19T23:20:58Z,master,https://github.com/microsoft/sails-hook-federalist-ms
microsoft,DockerTools,,public,1390,178,27,27,2015-08-13T22:56:19Z,2026-02-25T03:12:27Z,main,https://github.com/microsoft/DockerTools
microsoft,azure-devops-intellij,Java,public,82310,159,110,203,2015-08-14T18:15:55Z,2026-07-06T15:09:32Z,master,https://github.com/microsoft/azure-devops-intellij
microsoft,WPFDXInterop,C++,public,196,323,93,39,2015-08-16T22:28:11Z,2026-07-24T02:51:29Z,master,https://github.com/microsoft/WPFDXInterop
microsoft,WindowsProtocolTestSuites,C#,public,433384,564,212,26,2015-08-18T06:23:54Z,2026-08-01T00:48:11Z,main,https://github.com/microsoft/WindowsProtocolTestSuites
microsoft,GSL,C++,public,1846,6702,769,22,2015-08-19T01:11:19Z,2026-08-02T15:49:22Z,main,https://github.com/microsoft/GSL
microsoft,cordova-plugin-code-push,Objective-C,public,1605,640,339,77,2015-08-19T15:40:12Z,2026-07-13T16:18:43Z,master,https://github.com/microsoft/cordova-plugin-code-push
microsoft,tslint-microsoft-contrib,TypeScript,public,3453,699,198,0,2015-08-20T12:44:29Z,2026-05-25T03:38:42Z,master,https://github.com/microsoft/tslint-microsoft-contrib
microsoft,ConcordExtensibilitySamples,C#,public,220,135,52,24,2015-08-24T19:12:37Z,2026-06-21T02:39:56Z,main,https://github.com/microsoft/ConcordExtensibilitySamples
microsoft,TACO,,public,7270,187,27,9,2015-08-24T20:26:25Z,2026-02-13T12:11:55Z,master,https://github.com/microsoft/TACO
microsoft,unityplugins,C#,public,10360,82,39,30,2015-08-24T23:31:45Z,2025-05-31T16:36:00Z,master,https://github.com/microsoft/unityplugins
microsoft,CodeAnalysis,,public,6,4,6,3,2015-08-25T18:33:25Z,2025-11-25T19:28:08Z,master,https://github.com/microsoft/CodeAnalysis
microsoft,vscode-docs,Markdown,public,283743,6584,5699,102,2015-08-26T18:45:33Z,2026-08-03T13:31:23Z,main,https://github.com/microsoft/vscode-docs
microsoft,Windows-appsample-marble-maze,C++,public,10753,114,64,2,2015-08-31T23:50:53Z,2026-05-04T17:18:03Z,master,https://github.com/microsoft/Windows-appsample-marble-maze
microsoft,Azure-Services-Explorer,Java,public,16087,15,16,2,2015-09-02T22:58:14Z,2026-02-15T15:21:19Z,master,https://github.com/microsoft/Azure-Services-Explorer
microsoft,Azure-Toolkit-for-IntelliJ,Java,public,64915,14,10,2,2015-09-02T23:08:11Z,2025-11-25T19:28:14Z,master,https://github.com/microsoft/Azure-Toolkit-for-IntelliJ
microsoft,Microsoft-Cloud-Services-for-Android,Java,public,3790,18,11,0,2015-09-02T23:17:30Z,2025-11-25T19:29:26Z,master,https://github.com/microsoft/Microsoft-Cloud-Services-for-Android
microsoft,vscode-languageserver-node,TypeScript,public,8763,1775,398,86,2015-09-03T13:39:52Z,2026-08-03T19:36:02Z,main,https://github.com/microsoft/vscode-languageserver-node
microsoft,vscode,TypeScript,public,1346866,188281,41404,19709,2015-09-03T20:23:38Z,2026-08-04T12:22:23Z,main,https://github.com/microsoft/vscode
